report,justification_de_url,justification_en_url,TA
"Sofosbuvir/Velpatasvir/Voxilaprevir (Neues Anwendungsgebiet: Chronische Hepatitis C, 12 bis < 18 Jahren)",https://www.g-ba.de/downloads/40-268-8417/2022-04-07_AM-RL-XII_Sofosbuvir-Velpatasvir-Voxilaprevir_D-735_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8417/2022-04-07_AM-RL-XII_Sofosbuvir-Velpatasvir-Voxilaprevir_D-735_TrG_EN.pdf,Infektionskrankheiten
Sofosbuvir/Velpatasvir/Voxilaprevir (chronische Hepatitis C),https://www.g-ba.de/downloads/40-268-4806/2018-02-15_AM-RL-XII_Sofosbuvir-Velpatasvir-Voxilaprevir_D-300_TrG.pdf,,Infektionskrankheiten
"Solriamfetol (Erstmalige Dossierpflicht: Tagesschläfrigkeit bei obstruktiver Schlafapnoe, nach Vortherapie)",https://www.g-ba.de/downloads/40-268-8359/2022-03-18_AM-RL-XII_Solriamfetol_D-739_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8359/2022-03-18_AM-RL-XII_Solriamfetol_D-739_TrG_EN.pdf,Krankheiten des Nervensystems
Solriamfetol (Narkolepsie),https://www.g-ba.de/downloads/40-268-7014/2020-11-05_AM-RL-XII_Solriamfetol_D-548_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7014/2020-11-05_AM-RL-XII_Solriamfetol_D-548_TrG_EN.pdf,Krankheiten des Nervensystems
"Somatrogon (Wachstumsstörung durch Wachstumshormonmangel, ≥ 3 bis < 18 Jahre)",,,Stoffwechselkrankheiten
Sonidegib (Basalzellkarzinom),https://www.g-ba.de/downloads/40-268-5165/2018-08-02_AM-RL-XII_Sonidegib_D-338_TrG.pdf,,onkologische Erkrankungen
"Sotorasib (Lungenkarzinom, nicht-kleinzelliges, KRAS G12C-Mutation, ≥ 1 Vortherapie)",,,onkologische Erkrankungen
"Sotrovimab (COVID-19, ≥ 12 Jahre)",,,Infektionskrankheiten
"Sucroferric Oxyhydroxide (Neues Anwendungsgebiet: Serumphosphatspiegelkontrolle bei chron. Nierenerkrankung,  ≥ 2 bis 18 Jahre)",https://www.g-ba.de/downloads/40-268-7569/2021-06-03_AM-RL-XII_Sucroferric-Oxyhydroxide_D-635_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7569/2021-06-03_AM-RL-XII_Sucroferric-Oxyhydroxide_D-635_TrG_EN.pdf,Krankheiten des Urogenitalsystems
Sucroferric Oxyhydroxide (Serumphosphatspiegelkontrolle bei chronischer Nierenerkrankung),https://www.g-ba.de/downloads/40-268-3158/2015-03-19_AM-RL-XII_Sucroferric_2014-10-01-D-136_TrG.pdf,,Krankheiten des Urogenitalsystems
Tafamidis (Amyloidose),https://www.g-ba.de/downloads/40-268-1943/2012-06-07_AM-RL-XII_Tafamidis_TrG.pdf,,Stoffwechselkrankheiten
Tafamidis (Neues Anwendungsgebiet: Amyloidose bei Kardiomyopathie),https://www.g-ba.de/downloads/40-268-6789/2020-08-20_AM-RL-XII_Tafamidis_D-510_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6789/2020-08-20_AM-RL-XII_Tafamidis_D-510_TrG_EN.pdf,Stoffwechselkrankheiten
Tafamidis (Überschreitung 50 Mio € Grenze: Amyloidose bei Kardiomyopathie),https://www.g-ba.de/downloads/40-268-7538/2021-05-20_AM-RL-XII_Tafamidis_D-612_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7538/2021-05-20_AM-RL-XII_Tafamidis_ATTR-CM_D-612_TrG_EN.pdf,Stoffwechselkrankheiten
Tafamidis (Überschreitung 50 Mio € Grenze: Amyloidose mit Polyneuropathie),https://www.g-ba.de/downloads/40-268-7539/2021-05-20_AM-RL-XII_Tafamidis-ATTR-PN_D-611_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7539/2021-05-20_AM-RL-XII_Tafamidis_ATTR-PN_D-611_TrG_EN.pdf,Stoffwechselkrankheiten
"Tafasitamab (Diffus großzelliges B-Zell-Lymphom, Kombination mit Lenalidomid)",https://www.g-ba.de/downloads/40-268-8325/2022-03-03_AM-RL-XII_Tafasitamab_D-732_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8325/2022-03-03_AM-RL-XII_Tafasitamab_D-732_TrG_EN.pdf,onkologische Erkrankungen
"Tafluprost/Timolol (Senkung des Augeninnendrucks bei Offenwinkelglaukom oder okulärer Hypertension, Kombinationstherapie)",https://www.g-ba.de/downloads/40-268-3247/2015-06-18_AM-RL-XII_Tafluprost_Timolol_2015-01-01-D-144_TrG.pdf,,Augenerkrankungen
"Tagraxofusp (Blastische plasmazytoide dendritische Zellneoplasie, Erstlinie)",https://www.g-ba.de/downloads/40-268-8075/2021-12-02_AM-RL-XII_Tagraxofusp_D-667_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8075/2021-12-02_AM-RL-XII_Tagraxofusp_D-667_TrG_EN.pdf,onkologische Erkrankungen
"Talazoparib (Mammakarzinom, BRCA1/2-Mutation, HER2-)",https://www.g-ba.de/downloads/40-268-7053/2020-11-20_AM-RL-XII_Talazoparib_D-545_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7053/2020-11-20_AM-RL-XII_Talazoparib_D-545_TrG_EN.pdf,onkologische Erkrankungen
"Talimogen laherparepvec (Melanom, Stadium IIIB, IIIC, IVMI1a)",https://www.g-ba.de/downloads/40-268-4103/2016-12-15_AM-RL-XII_Talimogen-laherparepvec_D-237_TrG.pdf,,onkologische Erkrankungen
"Tasimelteon (Schlafstörungen (Schlaf-Wach-Rhythmus), blinde Erwachsene)",https://www.g-ba.de/downloads/40-268-4244/2017-03-16_AM-RL-XII_Tasimelteon_D-242_TrG.pdf,,Krankheiten des Nervensystems
"Tebentafusp (Uveales Melanom, HLA-A*02:01-positiv)",,,onkologische Erkrankungen
Teduglutid (Kurzdarmsyndrom),https://www.g-ba.de/downloads/40-268-3118/2015-02-19_AM-RL-XII_Teduglutid_2014-09-01-D-130_TrG.pdf,,Krankheiten des Verdauungssystems
"Teduglutid (neues Anwendungsgebiet: Kurzdarmsyndrom, 1 bis < 18 Jahre)",https://www.g-ba.de/downloads/40-268-4160/2017-01-19_AM-RL-XII_Teduglutid_D-254_TrG.pdf,,Krankheiten des Verdauungssystems
"Tegafur, Gimeracil, Oteracil (Magenkarzinom)",https://www.g-ba.de/downloads/40-268-2153/2012-12-20_Tegafur-Gimeracil-Oteracil_TrG.pdf,,onkologische Erkrankungen
Telaprevir (Chronische Hepatitis C),https://www.g-ba.de/downloads/40-268-1909/2012-03-29_AM-RL-XII_Telaprevir_TrG.pdf,,Infektionskrankheiten
"Telotristatethyl (Karzinoidtumor, Neuroendokrine Tumore, Kombination mit SAA-Therapie)",https://www.g-ba.de/downloads/40-268-4915/2018-04-05_AM-RL-XII_Telotristatethyl_D-318_TrG.pdf,,onkologische Erkrankungen
Tenofoviralafenamid,https://www.g-ba.de/downloads/40-268-4558/2017-09-21_AM-RL-XII_Tenofoviralafenamid_D-280_TrG.pdf,,Infektionskrankheiten
"Tenofoviralafenamid (Neubewertung nach Fristablauf: Chronische Hepatitis B, ≥ 12 Jahre)",https://www.g-ba.de/downloads/40-268-5648/2019-03-22_AM-RL-XII_Tenofoviralafenamid_D-394_TrG.pdf,,Infektionskrankheiten
"Tepotinib (nicht-kleinzelliges Lungenkarzinom, METex14-Skipping, vorbehandelte Patienten)",,,onkologische Erkrankungen
"Teriflunomid (Neues Anwendungsgebiet: schubförmig remittierende Multiple Sklerose, 10–17 Jahre)",https://www.g-ba.de/downloads/40-268-8182/2022-01-20_AM-RL-XII_Teriflunomid_D-700_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8182/2022-01-20_AM-RL-XII_Teriflunomid_D-700_TrG_EN.pdf,Krankheiten des Nervensystems
Teriflunomid (Schubförmig remittierende Multiple Sklerose),https://www.g-ba.de/downloads/40-268-2727/2014-03-20_AM-RL-XII_Teriflunomid_2013-10-01-D-078_TrG.pdf,,Krankheiten des Nervensystems
"Tezacaftor/Ivacaftor (Neues Anwendungsgebiet: zystische Fibrose, Kombinationstherapie mit Ivacaftor bei Patienten ab 6 bis < 12 Jahren (heterozygot bzgl. F508del- und RF-Mutation))",https://www.g-ba.de/downloads/40-268-7547/2021-05-20_AM-RL-XII_Tezacaftor-Ivacaftor_D-609_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7547/2021-05-20_AM-RL-XII_Tezacaftor-Ivacaftor_D-609_TrG_EN.pdf,Stoffwechselkrankheiten
"Tezacaftor/Ivacaftor (Neues Anwendungsgebiet: zystische Fibrose, Kombinationstherapie mit Ivacaftor bei Patienten ab 6 bis < 12 Jahren (homozygot bzgl. F508del-Mutation))",https://www.g-ba.de/downloads/40-268-7542/2021-05-20_AM-RL-XII_Tezacaftor-Ivacaftor_D-608_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7542/2021-05-20_AM-RL-XII_Tezacaftor-Ivacaftor_D-608_TrG_EN.pdf,Stoffwechselkrankheiten
"Tezacaftor/Ivacaftor (Zystische Fibrose, F508del-Mutation, ≥ 12 Jahre)",https://www.g-ba.de/downloads/40-268-5745/2019-05-16_AM-RL-XII_Tezacaftor-Ivacaftor_D-408_TrG.pdf,https://www.g-ba.de/downloads/40-1465-5745/2019-05-16_AM-RL-XII_Tezacaftor_Ivacaftor_D-408_TrG_EN.pdf,Stoffwechselkrankheiten
"Tezacaftor/Ivacaftor (Überschreitung 50 Mio. € Grenze: Zystische Fibrose, Kombinationsbehandlung mit Ivacaftor bei Patienten ab 12 Jahren (heterozygot bzgl. F508del))",https://www.g-ba.de/downloads/40-268-7151/2020-12-17_AM-RL-XII_Tezacaftor-Ivacaftor_D-553_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7151/2020-12-17_AM-RL-XII_Tezacaftor-Ivacaftor_D-553_TrG_EN.pdf,Stoffwechselkrankheiten
"Tezacaftor/Ivacaftor (Überschreitung 50 Mio. € Grenze: Zystische Fibrose, Kombinationsbehandlung mit Ivacaftor bei Patienten ab 12 Jahren (homozygot bzgl. F508del))",https://www.g-ba.de/downloads/40-268-7152/2020-12-17_AM-RL-XII_Tezacaftor-Ivacaftor_D-552_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7152/2020-12-17_AM-RL-XII_Tezacaftor_Ivacaftor_D-552_TrG_EN.pdf,Stoffwechselkrankheiten
Ticagrelor (Prävention atherothrombotischer Ereignisse),https://www.g-ba.de/downloads/40-268-1828/2011-12-15_AM-RL-XII_Ticagrelor_TrG.pdf,,Herz-Kreislauf-Erkrankungen
Ticagrelor (neues Anwendungsgebiet: Prävention atherothrombotischer Ereignisse bei Patienten mit Myokardinfarkt und hohem Risiko für ein atherothrombotisches Ereignis),https://www.g-ba.de/downloads/40-268-3975/2016-09-15_AM-RL-XII_Ticagrelor_nAWG_D-220_TrG.pdf,,Herz-Kreislauf-Erkrankungen
Tildrakizumab (Plaque-Psoriasis),https://www.g-ba.de/downloads/40-268-5723/2019-05-02_AM-RL-XII_Tildrakizumab_D-410_TrG.pdf,,Hauterkrankungen
Tiotropium/Olodaterol (COPD),https://www.g-ba.de/downloads/40-268-3891/2016-07-21_AM-RL-XII_Tiotropium-Olodaterol-Entfristung_TrG.pdf,,Krankheiten des Atmungssystems
"Tirbanibulin (Aktinische Keratose, Olsen-Grad I)",https://www.g-ba.de/downloads/40-268-8270/2022-02-17_AM-RL-XII_Tirbanibulin_D-722_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8270/2022-02-17_AM-RL-XII_Tirbanibulin_D-722_TrG_EN.pdf,Hauterkrankungen
Tisagenlecleucel (Akute lymphatische B-Zell-Leukämie),https://www.g-ba.de/downloads/40-268-5910/2019-08-01_AM-RL-XII_Tisagenlecleucel_Anpassung_QA_D-376.pdf,https://www.g-ba.de/downloads/40-1465-5910/2019-08-01_AM-RL-XII_Tisagenlecleucel_Anpassung-QA_D-376_TrG_EN.pdf,onkologische Erkrankungen
Tisagenlecleucel (Diffus großzelliges B-Zell-Lymphom),https://www.g-ba.de/downloads/40-268-5622/2019-03-07_AM-RL-XII_Tisagenlecleucel-DLBCL_D-375_TrG.pdf,https://www.g-ba.de/downloads/40-1465-5622/2019-03-07_AM-RL-XII_Tisagenlecleucel-DLBCL_D-375_TrG_EN.pdf,onkologische Erkrankungen
Tisagenlecleucel (Neubewertung nach Fristablauf: Akute lymphatische B-Zell-Leukämie),https://www.g-ba.de/downloads/40-268-7554/2021-05-20_AM-RL_CAR-T-Zellen-QS-Ma%C3%9Fnahmen-Aenderungen_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6854/2020-09-17_AM-RL-XII_Tisagenlecleucel_D-529_TrG_EN.pdf,onkologische Erkrankungen
Tisagenlecleucel (Neubewertung nach Fristablauf: Diffus großzelliges B-Zell-Lymphom),https://www.g-ba.de/downloads/40-268-7554/2021-05-20_AM-RL_CAR-T-Zellen-QS-Ma%C3%9Fnahmen-Aenderungen_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6853/2020-09-17_AM-RL-XII_Tisagenlecleucel-DLBCL_D-530_TrG_EN.pdf,onkologische Erkrankungen
"Tisagenlecleucel (Neues Anwendungsgebiet: Follikuläres Lymphom, vorbehandelte Patienten)",,,onkologische Erkrankungen
Tivozanib (Nierenzellkarzinom),https://www.g-ba.de/downloads/40-268-5044/2018-05-22_AM-RL-XII_Tivozanib-Therapiekosten_D323_TrG.pdf,,onkologische Erkrankungen
Tofacitinib (Neubewertung nach Fristablauf: Rheumatoide Arthritis),https://www.g-ba.de/downloads/40-268-7369/2021-03-18_AM-RL-XII_Tofacitinib_erneute-Nutzenbewertung_D-357_TrG.pdf,,Krankheiten des Muskel-Skelett-Systems
"Tofacitinib (Neue wissenschaftliche Erkenntnisse (§ 13): Rheumatoide Arthritis, vorbehandelte Patienten, Monotherapie oder Kombination mit Methotrexat)",https://www.g-ba.de/downloads/40-268-8267/2022-02-17_AM-RL-XII_Tofacitinib_D-723_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8267/2022-02-17_AM-RL-XII_Tofacitinib_D-723_TrG_EN.pdf,Krankheiten des Muskel-Skelett-Systems
"Tofacitinib (Neues Anwendungsgebiet: Polyartikuläre juvenile idiopathische Arthritis, RF+ oder RF-Polyarthritis und erweiterte Oligoarthritis, und juvenile Psoriasis-Arthritis, ≥ 2 Jahre)",https://www.g-ba.de/downloads/40-268-8326/2022-03-03_AM-RL-XII_Tofacitinib_D-729_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8326/2022-03-03_AM-RL_XII_Tofacitinib_D-729_TrG_EN.pdf,Krankheiten des Muskel-Skelett-Systems
Tofacitinib (Neues Anwendungsgebiet: ankylosierende Spondylitis),,,Krankheiten des Muskel-Skelett-Systems
Tofacitinib (Rheumatoide Arthritis),https://www.g-ba.de/downloads/40-268-4601/2017-10-19_AM-RL-XII_Tofacitinib_D-283_TrG.pdf,,Krankheiten des Muskel-Skelett-Systems
Tofacitinib (neues Anwendungsgebiet: Colitis Ulcerosa),https://www.g-ba.de/downloads/40-268-5587/2019-02-21_AM-RL-XII_Tofacitinib_D-374_TrG.pdf,,Krankheiten des Verdauungssystems
Tofacitinib (neues Anwendungsgebiet: Psoriasis Arthritis),https://www.g-ba.de/downloads/40-268-5588/2019-02-21_AM-RL-XII_Tofacitinib_D-373_TrG.pdf,,Krankheiten des Muskel-Skelett-Systems
Tralokinumab (Atopische Dermatitis),https://www.g-ba.de/downloads/40-268-8159/2022-01-06_AM-RL-XII_Tralokinumab_D-710_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8159/2022-01-06_AM-RL-XII_Tralokinumab_D-710_TrG_EN.pdf,Hauterkrankungen
"Trametinib (Melanom, BRAF-V600-Mutation)",https://www.g-ba.de/downloads/40-268-3668/2016-03-17_AM-RL-XII_Trametinib_2015-10-01-D-183_TrG.pdf,,onkologische Erkrankungen
"Trametinib (neues Anwendungsgebiet: Melanom, in Kombination mit Dabrafenib, BRAF-V600-Mutation, adjuvante Therapie)",https://www.g-ba.de/downloads/40-268-5649/2019-03-22_AM-RL-XII_Trametinib_D-384_TrG.pdf,,onkologische Erkrankungen
"Trametinib (neues Anwendungsgebiet: nicht-kleinzelliges Lungenkarzinom, BRAF-V600-Mutation)",https://www.g-ba.de/downloads/40-268-4605/2017-10-19_AM-RL-XII_Trametinib_D-284_TrG.pdf,,onkologische Erkrankungen
"Trastuzumab Emtansin (Mammakarzinom, HER2+, vorbehandelte Patienten)",https://www.g-ba.de/downloads/40-268-2853/2014-06-19_AM-RL-XII_Trastuzumab-Emtansin_2014-01-01-D-084_TrG.pdf,,onkologische Erkrankungen
"Trastuzumab Emtansin (Neues Anwendungsgebiet: Mammakarzinom, Frühstadium, HER2+, adjuvante Behandlung)",https://www.g-ba.de/downloads/40-268-6781/2020-08-11_AM-RL-XII_Trastuzumab-Emtansin_D-498_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6708/2020-07-02_AM-RL-XII_Trastuzumab-Emtansin_D-498_TrG_EN.pdf,onkologische Erkrankungen
"Trifaroten (Acne vulgaris, ≥ 12 Jahre)",https://www.g-ba.de/downloads/40-268-7284/2021-02-04_AM-RL-XII_Trifaroten_D-572_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7284/2021-02-04_AM-RL-XII_Trifaroten_D-572_TrG_EN.pdf,Hauterkrankungen
"Trifluridin/Tipiracil (Kolorektalkarzinom, vorbehandelte Patienten)",https://www.g-ba.de/downloads/40-268-5105/2018-07-05_AM-RL-XII_Trifluridin-Tipiracil_Verlaengerung-Befristung_D-252_TrG.pdf,,onkologische Erkrankungen
"Trifluridin/Tipiracil (Neubewertung nach Fristablauf: Kolorektalkarzinom, vorbehandelte Patienten)",https://www.g-ba.de/downloads/40-268-6907/2020-10-01_AM-RL-XII_Trifluridin-Tipiracil_D-535_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6907/2020-10-01_AM-RL-XII_TrifluridinTipiracil_D-535_TrG_EN.pdf,onkologische Erkrankungen
"Trifluridin/Tipiracil (neues Anwendungsgebiet: metastasiertes Magenkarzinom, vorbehandelte Patienten)",https://www.g-ba.de/downloads/40-268-6482/2020-04-02_AM-RL-XII_TrifluridinTipiracil_D-493_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6482/2020-04-02_AM-RL-XII_TrifluridinTipiracil_D-493_TrG_EN.pdf,onkologische Erkrankungen
"Tucatinib (Mammakarzinom, HER2+, mind. 2 Vortherapien, Kombination mit Trastuzumab und Capecitabin)",https://www.g-ba.de/downloads/40-268-7817/2021-09-02_AM-RL-XII_Tucatinib_D-654_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7817/2021-09-02_AM-RL-XII_Tucatinib_D-654_TrG_EN.pdf,onkologische Erkrankungen
Turoctocog alfa (Hämophilie A),https://www.g-ba.de/downloads/40-268-2871/2014-07-03_AM-RL-XII_Turoctocog%20alfa_2014-01-15-D-092_TrG.pdf,,Krankheiten des Blutes und der blutbildenden Organe
Turoctocog alfa pegol (Hämophilie A),https://www.g-ba.de/downloads/40-268-6328/2020-02-06_AM-RL-XII_Turoctocog-alfa-pegol_D-468_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6328/2020-02-06_AM-RL-XII_Turoctocog_D-468_TrG_EN.pdf,Krankheiten des Blutes und der blutbildenden Organe
Umeclidinium (COPD),https://www.g-ba.de/downloads/40-268-4025/2016-10-20_AM-RL-XII_Umeclidinium_D-210_Therapiekosten_TrG.pdf,,Krankheiten des Atmungssystems
Umeclidinium/Vilanterol (COPD),https://www.g-ba.de/downloads/40-268-3075/2015-01-08_AM-RL-XII_Umeclidinium-Vilanterol_2014-07-15-D-117_TrG.pdf,,Krankheiten des Atmungssystems
Upadacitinib (Neues Anwendungsgebiet: Psoriasis-Arthritis),https://www.g-ba.de/downloads/40-268-7672/2021-07-15_AM-RL-XII_Upadacitinib_D-638_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7672/2021-07-15_AM-RL-XII_Upadacitinib_D-638_TrG_EN.pdf,Hauterkrankungen
Upadacitinib (Neues Anwendungsgebiet: ankylosierende Spondylitis),https://www.g-ba.de/downloads/40-268-7673/2021-07-15_AM-RL-XII_Upadacitinib_D-639_TrG.pdf,https://www.g-ba.de/downloads/40-1465-7673/2021-07-15_AM-RL-XII_Upadacitinib_D-639_TrG_EN.pdf,Krankheiten des Muskel-Skelett-Systems
"Upadacitinib (Neues Anwendungsgebiet: atopische Dermatitis, ≥ 12 Jahre)",https://www.g-ba.de/downloads/40-268-8266/2022-02-17_AM-RL-XII_Upadacitinib_D-712_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8266/2022-02-17_AM-RL-XII_Upadacitinib_D-712_TrG_EN.pdf,Hauterkrankungen
Upadacitinib (Rheumatoide Arthritis),https://www.g-ba.de/downloads/40-268-6782/2020-08-11_AM-RL-XII_Upadacitinib_D-509_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6731/2020-07-16_AM-RL-XII_Upadacitinib_D-509_TrG_EN.pdf,Krankheiten des Muskel-Skelett-Systems
Vandetanib,https://www.g-ba.de/downloads/40-268-2144/2012-12-06_AM-RL-XII_Neubew_Vandetanib_TrG.pdf,,onkologische Erkrankungen
Vandetanib (Erneute Nutzenbewertung nach § 35a Abs. 5b SGB V: Schilddrüsenkarzinom),https://www.g-ba.de/downloads/40-268-6799/2020-08-20_AM-RL-XII_Vandetanib_D-059_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6799/2020-08-20_AM-RL-XII_Vandetanib_D-059_TrG_EN.pdf,onkologische Erkrankungen
Vandetanib (Neubewertung nach Fristablauf: Medulläres Schilddrüsenkarzinom),https://www.g-ba.de/downloads/40-268-8363/2022-03-18_AM-RL-XII_Vandetanib_D-738_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8363/2022-03-18_AM-RL-XII_Vandetanib_D-738_TrG_EN.pdf,onkologische Erkrankungen
"Vandetanib (neues Anwendungsgebiet: Schilddrüsenkarzinom, ≥ 5 bis < 18 Jahre)",https://www.g-ba.de/downloads/40-268-4456/2017-07-06_AM-RL-XII_Vandetanib_D-270_TrG.pdf,,onkologische Erkrankungen
"Vedolizumab (Colitis ulcersosa, Morbus Crohn)",https://www.g-ba.de/downloads/40-268-3074/2015-01-08_AM-RL-XII_Vedolizumab_2014-07-15-D-122_TrG.pdf,,Krankheiten des Verdauungssystems
"Vedolizumab (Neues Anwendungsgebiet: Antibiotika-refraktäre Pouchitis, vorbehandelte Patienten)",,,Krankheiten des Verdauungssystems
Velmanase alfa (α-Mannosidose),https://www.g-ba.de/downloads/40-268-5500/2018-12-20_AM-RL-XII_Velmanase-alfa_D-365_TrG.pdf,,Stoffwechselkrankheiten
Vemurafenib,https://www.g-ba.de/downloads/40-268-2040/2012-09-06_AM-RL-XII_Vemurafenib_TrG.pdf,,onkologische Erkrankungen
"Vemurafenib (Neubewertung nach Fristablauf: Melanom, BRAF-V600 Mutation)",https://www.g-ba.de/downloads/40-268-2713/2014-03-06_AM-RL-XII_Vemurafenib_2013-09-15-D-074_TrG.pdf,,onkologische Erkrankungen
Venetoclax,https://www.g-ba.de/downloads/40-268-4425/2017-06-15_AM-RL-XII_Venetoclax_D-266_TrG.pdf,,onkologische Erkrankungen
"Venetoclax (Bewertung nach Aufhebung des Orphan Drug-Status: Chronische lymphatische Leukämie, Monotherapie)",https://www.g-ba.de/downloads/40-268-5748/2019-05-16_AM-RL-XII_Venetoclax_Aufhebung-Orphan_D-415_TrG.pdf,https://www.g-ba.de/downloads/40-1465-5748/2019-05-16_AM-RL-XII_Venetoclax_D-415_TrG_EN.pdf,onkologische Erkrankungen
"Venetoclax (Neues Anwendungsgebiet: chronische lymphatische Leukämie, Erstlinie, in Kombination mit Obinutuzumab)",https://www.g-ba.de/downloads/40-268-6933/2020-10-15_AM-RL-XII_Venetoclax_D-533_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6933/2020-10-15_AM-RL-XII_Venetoclax_D-533_TrG_EN.pdf,onkologische Erkrankungen
"Venetoclax (neues Anwendungsgebiet: Akute Myeloische Leukämie, Kombinationstherapie, Erstlinie)",https://www.g-ba.de/downloads/40-268-8074/2021-12-02_AM-RL-XII_Venetoclax_D-696_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8074/2021-12-02_AM-RL-XII_Venetoclax_D-696_TrG_EN.pdf,onkologische Erkrankungen
"Venetoclax (neues Anwendungsgebiet: Chronische lymphatische Leukämie, Kombination mit Rituximab)",https://www.g-ba.de/downloads/40-268-5747/2019-05-16_AM-RL-XII_Venetoclax_D-414_TrG.pdf,https://www.g-ba.de/downloads/40-1465-5747/2019-05-16_AM-RL-XII_Venetoclax_nAWG_D-414_TrG_EN.pdf,onkologische Erkrankungen
"Vericiguat (Herzinsuffizienz, chronische)",https://www.g-ba.de/downloads/40-268-8323/2022-03-03_AM-RL-XII_Vericiguat_D-724_TrG.pdf,https://www.g-ba.de/downloads/40-1465-8323/2022-03-03_AM-RL-XII_Vericiguat_D-724_TrG_EN.pdf,Herz-Kreislauf-Erkrankungen
Vestronidase alfa (Mukopolysaccharidose (MPS VII; Sly-Syndrom)),,,Stoffwechselkrankheiten
"Vigabatrin (Epilepsie, West-Syndrom, < 7 Jahre)",https://www.g-ba.de/downloads/40-268-6239/2919-12-19_AM-RL-XII_Vigabatrin_D-472_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6239/2019-12-19_AM-RL-XII_Vigabatrin_D-472-%28West-Syndrom%29_Bri_2020-01-16_TrG_EN.pdf,Krankheiten des Nervensystems
"Vigabatrin (Epilepsie, fokale Anfälle, < 7 Jahre)",https://www.g-ba.de/downloads/40-268-6236/2919-12-19_AM-RL-XII_Vigabatrin_D-471_TrG.pdf,https://www.g-ba.de/downloads/40-1465-6236/2019-12-19_AM-RL-XII_Vigabatrin_D-471%28Epilepsie%29_Bri_2020-01-16_TrG_EN.pdf,Krankheiten des Nervensystems
Vildagliptin (Diabetes mellitus Typ 2),https://www.g-ba.de/downloads/40-268-3020/2014-11-06_AM-RL-XII_Vildagliptin_Antrag-erneute-NB_TrG.pdf,,Stoffwechselkrankheiten
Vildagliptin (Erneute Nutzenbewertung: Diabetes mellitus Typ 2),https://www.g-ba.de/downloads/40-268-3227/2015-05-21_AM-RL-XII_Vildagliptin_2014-12-01-D-145_TrG.pdf,,Stoffwechselkrankheiten
Vildagliptin/Metformin (Diabetes mellitus Typ 2),https://www.g-ba.de/downloads/40-268-2657/2014-01-23_AM-RL-XII_Vildagliptin-Metformin_2013-04-01-D-048_TK_TrG.pdf,,Stoffwechselkrankheiten
Vismodegib,https://www.g-ba.de/downloads/40-268-2671/2014-02-06_AM-RL-XII_Vismodegib_2013-08-15-D-069_TrG.pdf,,onkologische Erkrankungen
Vismodegib (Neubewertung nach Fristablauf: Basalzellkarzinom),https://www.g-ba.de/downloads/40-268-3921/2016-08-04_AM-RL-XII_Vismodegib_D-213_TrG.pdf,,onkologische Erkrankungen
